source_id,latest_block,agent_risk_state,agent_execution_mode,baseline_notional,agent_notional,baseline_paper_gas_paid_proxy,agent_paper_gas_paid_proxy,avoided_paper_gas_paid_proxy,paper_gas_paid_proxy_reduction,baseline_paper_slippage_proxy,agent_paper_slippage_proxy,avoided_paper_slippage_proxy,paper_slippage_proxy_reduction,baseline_paper_failed_tx_cost_proxy,agent_paper_failed_tx_cost_proxy,avoided_paper_failed_tx_cost_proxy,paper_failed_tx_cost_proxy_reduction,baseline_paper_confirmation_delay_blocks_proxy,agent_paper_confirmation_delay_blocks_proxy,avoided_paper_confirmation_delay_blocks_proxy,paper_confirmation_delay_blocks_proxy_reduction,baseline_paper_execution_cost_proxy,agent_paper_execution_cost_proxy,avoided_paper_execution_cost_proxy,paper_execution_cost_proxy_reduction,baseline_opportunity_capture_proxy,agent_opportunity_capture_proxy,avoided_opportunity_capture_proxy,opportunity_capture_proxy_reduction
24993716_2026-04-30T15:38:24.572292+00:00,24993716,CAUTION,REDUCE_SIZE,1.0,0.25,1.018932,0.254733,0.764199,0.75,0.2689319999999999,0.0672329999999999,0.201699,0.7500000000000002,0.0706574,0.01766435,0.05299305,0.75,4.7949607,4.7949607,0.0,0.0,1.83801747,0.4595043674999999,1.3785131025000001,0.7500000000000001,1.0,0.25,0.75,0.75
24993872_2026-04-30T15:38:36.621869+00:00,24993872,HIGH_STRESS,PAUSE,1.0,0.0,1.261322,0.0,1.261322,1.0,0.511322,0.0,0.511322,1.0,0.484307,0.0,0.484307,1.0,6.2459101,0.0,6.2459101,1.0,2.88154201,0.0,2.88154201,1.0,1.0,0.0,1.0,1.0
24993873_2026-04-30T15:38:48.675160+00:00,24993873,HIGH_STRESS,PAUSE,1.0,0.0,1.260158,0.0,1.260158,1.0,0.5101579999999999,0.0,0.5101579999999999,1.0,0.4852665,0.0,0.4852665,1.0,6.2487704,0.0,6.2487704,1.0,2.8804595399999995,0.0,2.8804595399999995,1.0,1.0,0.0,1.0,1.0
24993874_2026-04-30T15:39:00.750887+00:00,24993874,HIGH_STRESS,PAUSE,1.0,0.0,1.2624,0.0,1.2624,1.0,0.5124,0.0,0.5124,1.0,0.4862485,0.0,0.4862485,1.0,6.2562495,0.0,6.2562495,1.0,2.88667345,0.0,2.88667345,1.0,1.0,0.0,1.0,1.0
24993875_2026-04-30T15:39:12.817062+00:00,24993875,HIGH_STRESS,PAUSE,1.0,0.0,1.264326,0.0,1.264326,1.0,0.5143260000000001,0.0,0.5143260000000001,1.0,0.4873448,0.0,0.4873448,1.0,6.2622989,0.0,6.2622989,1.0,2.89222669,0.0,2.89222669,1.0,1.0,0.0,1.0,1.0
24993876_2026-04-30T15:39:24.876427+00:00,24993876,HIGH_STRESS,PAUSE,1.0,0.0,1.258242,0.0,1.258242,1.0,0.5082420000000001,0.0,0.5082420000000001,1.0,0.482147,0.0,0.482147,1.0,6.2368201,0.0,6.2368201,1.0,2.87231301,0.0,2.87231301,1.0,1.0,0.0,1.0,1.0
24993877_2026-04-30T15:39:36.934080+00:00,24993877,HIGH_STRESS,PAUSE,1.0,0.0,1.247932,0.0,1.247932,1.0,0.497932,0.0,0.497932,1.0,0.4777381,0.0,0.4777381,1.0,6.2081623,0.0,6.2081623,1.0,2.84441833,0.0,2.84441833,1.0,1.0,0.0,1.0,1.0
24993878_2026-04-30T15:39:49.079255+00:00,24993878,HIGH_STRESS,PAUSE,1.0,0.0,1.24283,0.0,1.24283,1.0,0.4928300000000001,0.0,0.4928300000000001,1.0,0.4718397,0.0,0.4718397,1.0,6.1838974,0.0,6.1838974,1.0,2.82588944,0.0,2.82588944,1.0,1.0,0.0,1.0,1.0
24993881_2026-04-30T15:40:25.240187+00:00,24993881,HIGH_STRESS,PAUSE,1.0,0.0,1.250958,0.0,1.250958,1.0,0.500958,0.0,0.500958,1.0,0.474278,0.0,0.474278,1.0,6.2079469,0.0,6.2079469,1.0,2.84698869,0.0,2.84698869,1.0,1.0,0.0,1.0,1.0
24993891_2026-04-30T15:42:27.903295+00:00,24993891,HIGH_STRESS,PAUSE,1.0,0.0,1.284041,0.0,1.284041,1.0,0.534041,0.0,0.534041,1.0,0.50426655,0.0,0.50426655,1.0,6.3499839,0.0,6.3499839,1.0,2.95734694,0.0,2.95734694,1.0,1.0,0.0,1.0,1.0
24993896_2026-04-30T15:43:28.436308+00:00,24993896,CAUTION,REDUCE_SIZE,1.0,0.5,0.991942,0.495971,0.495971,0.5,0.241942,0.120971,0.120971,0.5,0.3220893,0.16104465,0.16104465,0.5,5.3297102,5.3297102,0.0,0.0,2.08894432,1.04447216,1.04447216,0.5,1.0,0.5,0.5,0.5
24993901_2026-04-30T15:44:28.860723+00:00,24993901,CAUTION,REDUCE_SIZE,1.0,0.25,1.007497,0.25187425,0.7556227500000001,0.75,0.2574970000000001,0.06437425,0.1931227500000001,0.7500000000000001,0.32855875,0.0821396875,0.2464190625,0.75,5.3664361,5.3664361,0.0,0.0,2.13019636,0.5325490900000001,1.5976472699999997,0.75,1.0,0.25,0.75,0.75
24993906_2026-04-30T15:45:29.343615+00:00,24993906,CAUTION,REDUCE_SIZE,1.0,0.25,1.020966,0.2552415,0.7657245,0.75,0.270966,0.0677415,0.20322449999999997,0.75,0.3356279,0.083906975,0.251720925,0.75,5.406090600000001,5.406090600000001,0.0,0.0,2.16816896,0.54204224,1.62612672,0.75,1.0,0.25,0.75,0.75
24993911_2026-04-30T15:46:29.632729+00:00,24993911,CAUTION,REDUCE_SIZE,1.0,0.25,1.024704,0.256176,0.7685280000000001,0.75,0.274704,0.068676,0.206028,0.75,0.3435237,0.085880925,0.257642775,0.75,5.4327131,5.4327131,0.0,0.0,2.1862030100000003,0.5465507525000001,1.6396522575000003,0.75,1.0,0.25,0.75,0.75
24993916_2026-04-30T15:47:30.190788+00:00,24993916,CAUTION,REDUCE_SIZE,1.0,0.5,0.972355,0.4861775,0.4861775,0.5,0.2223549999999999,0.1111774999999999,0.11117750000000001,0.5000000000000002,0.32016135,0.160080675,0.160080675,0.5,5.2838832,5.2838832,0.0,0.0,2.04325967,1.021629835,1.021629835,0.5,1.0,0.5,0.5,0.5
24993921_2026-04-30T15:48:30.420435+00:00,24993921,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.898689,0.4493445,0.4493445,0.5,0.106499,0.0532495,0.0532495,0.5,0.01201245,0.006006225,0.006006225,0.5,4.4896166,4.4896166,0.0,0.0,1.46616211,0.733081055,0.733081055,0.5,1.0,0.5,0.5,0.5
24993926_2026-04-30T15:49:30.683247+00:00,24993926,CAUTION,REDUCE_SIZE,1.0,0.5,0.903315,0.4516575,0.4516575,0.5,0.116249,0.0581245,0.0581245,0.5,0.01635015,0.008175075,0.008175075,0.5,4.5332084,4.5332084,0.0,0.0,1.48923499,0.744617495,0.744617495,0.5,1.0,0.5,0.5,0.5
24993931_2026-04-30T15:50:31.035112+00:00,24993931,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.917113,0.4585565,0.4585565,0.5,0.1671129999999999,0.0835564999999999,0.0835565,0.5000000000000003,0.03360605,0.016803025,0.016803025,0.5,4.588489,4.588489,0.0,0.0,1.57668095,0.7883404749999999,0.7883404750000002,0.5000000000000001,1.0,0.5,0.5,0.5
24993936_2026-04-30T15:51:31.323412+00:00,24993936,CAUTION,REDUCE_SIZE,1.0,0.5,0.909862,0.454931,0.454931,0.5,0.1598619999999999,0.0799309999999999,0.07993099999999999,0.5000000000000002,0.0266582999999999,0.0133291499999999,0.013329149999999998,0.5000000000000018,4.5672112,4.5672112,0.0,0.0,1.5531034199999998,0.7765517099999999,0.7765517099999999,0.5,1.0,0.5,0.5,0.5
24993941_2026-04-30T15:52:31.923109+00:00,24993941,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.899295,0.4496475,0.4496475,0.5,0.1492949999999999,0.0746474999999999,0.0746475,0.5000000000000003,0.02477095,0.012385475,0.012385475,0.5,4.5491988,4.5491988,0.0,0.0,1.52828083,0.764140415,0.764140415,0.5,1.0,0.5,0.5,0.5
24993946_2026-04-30T15:53:32.396139+00:00,24993946,CAUTION,REDUCE_SIZE,1.0,0.5,0.902983,0.4514915,0.4514915,0.5,0.1790009999999999,0.0895004999999999,0.08950050000000001,0.5000000000000003,0.04224435,0.021122175,0.021122175,0.5,4.6136178,4.6136178,0.0,0.0,1.58559013,0.792795065,0.792795065,0.5,1.0,0.5,0.5,0.5
24994657_2026-04-30T18:16:45.131477+00:00,24994657,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.842822,0.421411,0.421411,0.5,0.0928219999999999,0.0464109999999999,0.04641100000000001,0.5000000000000006,0.0,0.0,0.0,0.0,4.2351885,4.2351885,0.0,0.0,1.35916285,0.679581425,0.679581425,0.5,1.0,0.5,0.5,0.5
24994658_2026-04-30T18:16:57.246127+00:00,24994658,NORMAL,EXECUTE_FULL,1.0,1.0,0.846186,0.846186,0.0,0.0,0.096186,0.096186,0.0,0.0,0.0,0.0,0.0,0.0,4.2430617,4.2430617,0.0,0.0,1.36667817,1.36667817,0.0,0.0,1.0,1.0,0.0,0.0
24994659_2026-04-30T18:17:09.342623+00:00,24994659,CAUTION,REDUCE_SIZE,1.0,0.5,0.857147,0.4285735,0.4285735,0.5,0.1071469999999999,0.0535734999999999,0.053573499999999996,0.5000000000000004,0.00250145,0.001250725,0.001250725,0.5,4.27785,4.27785,0.0,0.0,1.39458045,0.697290225,0.697290225,0.5,1.0,0.5,0.5,0.5
24994660_2026-04-30T18:17:21.458355+00:00,24994660,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.864579,0.4322895,0.4322895,0.5,0.1145789999999999,0.0572894999999999,0.0572895,0.5000000000000004,0.00510265,0.002551325,0.002551325,0.5,4.2996162,4.2996162,0.0,0.0,1.41422227,0.707111135,0.707111135,0.5,1.0,0.5,0.5,0.5
24994661_2026-04-30T18:17:33.537471+00:00,24994661,CAUTION,REDUCE_SIZE,1.0,0.5,0.872257,0.4361285,0.4361285,0.5,0.1222569999999999,0.0611284999999999,0.061128499999999995,0.5000000000000004,0.0077899499999999,0.0038949749999999,0.0038949749999999997,0.5000000000000064,4.3237267,4.3237267,0.0,0.0,1.4346766199999998,0.7173383099999999,0.7173383099999999,0.5,1.0,0.5,0.5,0.5
24994662_2026-04-30T18:17:45.621447+00:00,24994662,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.879011,0.4395055,0.4395055,0.5,0.129011,0.0645055,0.0645055,0.5,0.01015385,0.005076925,0.005076925,0.5,4.3509748,4.3509748,0.0,0.0,1.45327333,0.726636665,0.726636665,0.5,1.0,0.5,0.5,0.5
24994663_2026-04-30T18:17:57.697930+00:00,24994663,CAUTION,REDUCE_SIZE,1.0,0.5,0.885089,0.4425445,0.4425445,0.5,0.135089,0.0675445,0.0675445,0.5,0.01446395,0.007231975,0.007231975,0.5,4.3766137,4.3766137,0.0,0.0,1.47230332,0.73615166,0.73615166,0.5,1.0,0.5,0.5,0.5
24994665_2026-04-30T18:18:21.889012+00:00,24994665,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.887547,0.4437735,0.4437735,0.5,0.1375469999999999,0.0687734999999999,0.06877349999999999,0.5000000000000003,0.01959655,0.009798275,0.009798275,0.5,4.3965882,4.3965882,0.0,0.0,1.48434937,0.742174685,0.742174685,0.5,1.0,0.5,0.5,0.5
24994666_2026-04-30T18:18:33.992725+00:00,24994666,CAUTION,REDUCE_SIZE,1.0,0.5,0.896892,0.448446,0.448446,0.5,0.146892,0.073446,0.073446,0.5,0.0250918,0.0125459,0.0125459,0.5,4.42896,4.42896,0.0,0.0,1.5117718,0.7558859,0.7558859,0.5,1.0,0.5,0.5,0.5
24994667_2026-04-30T18:18:46.089100+00:00,24994667,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.897172,0.448586,0.448586,0.5,0.1471719999999999,0.0735859999999999,0.07358599999999998,0.5000000000000003,0.0245567999999999,0.0122783999999999,0.0122784,0.500000000000002,4.429027,4.429027,0.0,0.0,1.5118034999999996,0.7559017499999998,0.7559017499999998,0.5,1.0,0.5,0.5,0.5
24994668_2026-04-30T18:18:58.374373+00:00,24994668,CAUTION,REDUCE_SIZE,1.0,0.5,0.893142,0.446571,0.446571,0.5,0.143142,0.071571,0.071571,0.5,0.021853,0.0109265,0.0109265,0.5,4.4179871,4.4179871,0.0,0.0,1.49993571,0.749967855,0.749967855,0.5,1.0,0.5,0.5,0.5
24994669_2026-04-30T18:19:10.466851+00:00,24994669,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.893752,0.446876,0.446876,0.5,0.143752,0.071876,0.071876,0.5,0.0245916,0.0122958,0.0122958,0.5,4.4283716,4.4283716,0.0,0.0,1.50493276,0.75246638,0.75246638,0.5,1.0,0.5,0.5,0.5
24994670_2026-04-30T18:19:22.534013+00:00,24994670,CAUTION,REDUCE_SIZE,1.0,0.5,0.891289,0.4456445,0.4456445,0.5,0.141289,0.0706445,0.0706445,0.5,0.02464005,0.012320025,0.012320025,0.5,4.4253526,4.4253526,0.0,0.0,1.49975331,0.749876655,0.749876655,0.5,1.0,0.5,0.5,0.5
24994671_2026-04-30T18:19:34.647816+00:00,24994671,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.892831,0.4464155,0.4464155,0.5,0.143174,0.071587,0.071587,0.5,0.02794305,0.013971525,0.013971525,0.5,4.4402637,4.4402637,0.0,0.0,1.50797442,0.75398721,0.75398721,0.5,1.0,0.5,0.5,0.5
24994672_2026-04-30T18:19:46.809565+00:00,24994672,CAUTION,REDUCE_SIZE,1.0,0.5,0.884564,0.442282,0.442282,0.5,0.1387279999999999,0.0693639999999999,0.06936400000000001,0.5000000000000004,0.0237158,0.0118579,0.0118579,0.5,4.413482,4.413482,0.0,0.0,1.488356,0.744178,0.744178,0.5,1.0,0.5,0.5,0.5
24994673_2026-04-30T18:19:58.941585+00:00,24994673,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.894058,0.447029,0.447029,0.5,0.14863,0.074315,0.074315,0.5,0.0300093,0.01500465,0.01500465,0.5,4.448576000000001,4.448576000000001,0.0,0.0,1.5175549000000002,0.7587774500000001,0.7587774500000001,0.5,1.0,0.5,0.5,0.5
24994674_2026-04-30T18:20:11.101403+00:00,24994674,CAUTION,REDUCE_SIZE,1.0,0.5,0.898401,0.4492005,0.4492005,0.5,0.152862,0.076431,0.076431,0.5,0.03279895,0.016399475,0.016399475,0.5,4.463517100000001,4.463517100000001,0.0,0.0,1.5304136600000002,0.7652068300000001,0.7652068300000001,0.5,1.0,0.5,0.5,0.5
24994675_2026-04-30T18:20:23.269409+00:00,24994675,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.903784,0.451892,0.451892,0.5,0.1609049999999999,0.0804524999999999,0.08045250000000001,0.5000000000000003,0.0370959,0.01854795,0.01854795,0.5,4.486917500000001,4.486917500000001,0.0,0.0,1.55047665,0.775238325,0.775238325,0.5,1.0,0.5,0.5,0.5
24994676_2026-04-30T18:20:35.391720+00:00,24994676,CAUTION,REDUCE_SIZE,1.0,0.5,0.898346,0.449173,0.449173,0.5,0.157713,0.0788565,0.0788565,0.5,0.034235,0.0171175,0.0171175,0.5,4.4736465,4.4736465,0.0,0.0,1.53765865,0.768829325,0.768829325,0.5,1.0,0.5,0.5,0.5
24994677_2026-04-30T18:20:47.529512+00:00,24994677,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.907614,0.453807,0.453807,0.5,0.167354,0.083677,0.083677,0.5,0.0403711,0.02018555,0.02018555,0.5,4.5086436,4.5086436,0.0,0.0,1.56620346,0.78310173,0.78310173,0.5,1.0,0.5,0.5,0.5
24994678_2026-04-30T18:20:59.685956+00:00,24994678,CAUTION,REDUCE_SIZE,1.0,0.5,0.899446,0.449723,0.449723,0.5,0.1632259999999999,0.0816129999999999,0.081613,0.5000000000000003,0.0362739,0.01813695,0.01813695,0.5,4.4840376,4.4840376,0.0,0.0,1.54734966,0.77367483,0.77367483,0.5,1.0,0.5,0.5,0.5
24994680_2026-04-30T18:21:24.037265+00:00,24994680,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.906955,0.4534775,0.4534775,0.5,0.169926,0.084963,0.084963,0.5,0.04091205,0.020456025,0.020456025,0.5,4.5154689,4.5154689,0.0,0.0,1.56933994,0.7846699699999999,0.7846699700000002,0.5000000000000001,1.0,0.5,0.5,0.5
24994682_2026-04-30T18:21:48.319885+00:00,24994682,CAUTION,REDUCE_SIZE,1.0,0.5,0.916436,0.458218,0.458218,0.5,0.1809429999999999,0.0904714999999999,0.09047150000000001,0.5000000000000003,0.0475355,0.02376775,0.02376775,0.5,4.5500177,4.5500177,0.0,0.0,1.59991627,0.799958135,0.799958135,0.5,1.0,0.5,0.5,0.5
24994683_2026-04-30T18:22:00.486458+00:00,24994683,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.91485,0.457425,0.457425,0.5,0.181226,0.090613,0.090613,0.5,0.0470653,0.02353265,0.02353265,0.5,4.5487412,4.5487412,0.0,0.0,1.5980154200000003,0.7990077100000001,0.7990077100000001,0.5,1.0,0.5,0.5,0.5
24994684_2026-04-30T18:22:12.654816+00:00,24994684,CAUTION,REDUCE_SIZE,1.0,0.5,0.908775,0.4543875,0.4543875,0.5,0.175416,0.087708,0.087708,0.5,0.04319605,0.021598025,0.021598025,0.5,4.5299539,4.5299539,0.0,0.0,1.5803824400000002,0.7901912200000001,0.7901912200000001,0.5,1.0,0.5,0.5,0.5
24994685_2026-04-30T18:22:24.739633+00:00,24994685,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.914817,0.4574085,0.4574085,0.5,0.1780159999999999,0.0890079999999999,0.08900799999999999,0.5000000000000002,0.04609075,0.023045375,0.023045375,0.5,4.5496417000000005,4.5496417000000005,0.0,0.0,1.59388792,0.79694396,0.79694396,0.5,1.0,0.5,0.5,0.5
24994686_2026-04-30T18:22:36.995425+00:00,24994686,CAUTION,REDUCE_SIZE,1.0,0.5,0.915047,0.4575235,0.4575235,0.5,0.1743409999999999,0.0871704999999999,0.08717050000000001,0.5000000000000003,0.04506875,0.022534375,0.022534375,0.5,4.5496222,4.5496222,0.0,0.0,1.58941897,0.794709485,0.794709485,0.5,1.0,0.5,0.5,0.5
24994687_2026-04-30T18:22:49.161994+00:00,24994687,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.905866,0.452933,0.452933,0.5,0.1638899999999999,0.0819449999999999,0.08194499999999999,0.5000000000000002,0.0387200999999999,0.0193600499999999,0.019360050000000004,0.5000000000000013,4.5154248,4.5154248,0.0,0.0,1.56001858,0.78000929,0.78000929,0.5,1.0,0.5,0.5,0.5
24994688_2026-04-30T18:23:01.337059+00:00,24994688,CAUTION,REDUCE_SIZE,1.0,0.5,0.905368,0.452684,0.452684,0.5,0.1641249999999999,0.0820624999999999,0.08206250000000001,0.5000000000000003,0.0386162999999999,0.0193081499999999,0.019308150000000003,0.5000000000000013,4.5142395,4.5142395,0.0,0.0,1.55953325,0.779766625,0.779766625,0.5,1.0,0.5,0.5,0.5
24994689_2026-04-30T18:23:13.516699+00:00,24994689,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.905129,0.4525645,0.4525645,0.5,0.164988,0.082494,0.082494,0.5,0.03879155,0.019395775,0.019395775,0.5,4.5164905,4.5164905,0.0,0.0,1.5605576,0.7802788,0.7802788,0.5,1.0,0.5,0.5,0.5
24994690_2026-04-30T18:23:25.667091+00:00,24994690,CAUTION,REDUCE_SIZE,1.0,0.5,0.914793,0.4573965,0.4573965,0.5,0.171863,0.0859315,0.0859315,0.5,0.04423645,0.022118225,0.022118225,0.5,4.551829,4.551829,0.0,0.0,1.5860753500000002,0.7930376750000001,0.7930376750000001,0.5,1.0,0.5,0.5,0.5
24994691_2026-04-30T18:23:37.767782+00:00,24994691,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.917877,0.4589385,0.4589385,0.5,0.1765729999999999,0.0882864999999999,0.08828649999999999,0.5000000000000002,0.04672885,0.023364425,0.023364425,0.5,4.5670688,4.5670688,0.0,0.0,1.5978857300000002,0.7989428650000001,0.7989428650000001,0.5,1.0,0.5,0.5,0.5
24994695_2026-04-30T18:24:26.377691+00:00,24994695,CAUTION,REDUCE_SIZE,1.0,0.5,0.935761,0.4678805,0.4678805,0.5,0.1857609999999999,0.0928804999999999,0.0928805,0.5000000000000003,0.05244105,0.026220525,0.026220525,0.5,4.6159892000000005,4.6159892000000005,0.0,0.0,1.63556197,0.8177809850000001,0.8177809849999998,0.49999999999999994,1.0,0.5,0.5,0.5
24994700_2026-04-30T18:25:26.935733+00:00,24994700,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.955712,0.477856,0.477856,0.5,0.205712,0.102856,0.102856,0.5,0.0636914,0.0318457,0.0318457,0.5,4.6894038,4.6894038,0.0,0.0,1.69405578,0.84702789,0.84702789,0.5,1.0,0.5,0.5,0.5
24994701_2026-04-30T18:25:39.004240+00:00,24994701,CAUTION,REDUCE_SIZE,1.0,0.5,0.960379,0.4801895,0.4801895,0.5,0.2103789999999999,0.1051894999999999,0.1051895,0.5000000000000002,0.06543195,0.032715975,0.032715975,0.5,4.7023764,4.7023764,0.0,0.0,1.70642759,0.853213795,0.853213795,0.5,1.0,0.5,0.5,0.5
24994702_2026-04-30T18:25:51.247693+00:00,24994702,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.941438,0.470719,0.470719,0.5,0.191438,0.095719,0.095719,0.5,0.054638,0.027319,0.027319,0.5,4.6403417000000005,4.6403417000000005,0.0,0.0,1.65154817,0.825774085,0.825774085,0.5,1.0,0.5,0.5,0.5
24994703_2026-04-30T18:26:03.360574+00:00,24994703,CAUTION,REDUCE_SIZE,1.0,0.5,0.924586,0.462293,0.462293,0.5,0.174586,0.087293,0.087293,0.5,0.0471792,0.0235896,0.0235896,0.5,4.5918747,4.5918747,0.0,0.0,1.60553867,0.802769335,0.802769335,0.5,1.0,0.5,0.5,0.5
24994704_2026-04-30T18:26:15.448783+00:00,24994704,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.916681,0.4583405,0.4583405,0.5,0.1666809999999999,0.0833404999999999,0.08334050000000001,0.5000000000000003,0.0418465499999999,0.0209232749999999,0.020923274999999998,0.5000000000000011,4.5608291,4.5608291,0.0,0.0,1.58129146,0.7906457299999999,0.7906457300000002,0.5000000000000001,1.0,0.5,0.5,0.5
24994705_2026-04-30T18:26:27.505237+00:00,24994705,CAUTION,REDUCE_SIZE,1.0,0.5,0.908747,0.4543735,0.4543735,0.5,0.1587469999999999,0.0793734999999999,0.07937349999999999,0.5000000000000002,0.03718085,0.018590425,0.018590425,0.5,4.5339885,4.5339885,0.0,0.0,1.5580736999999998,0.7790368499999999,0.7790368499999999,0.5,1.0,0.5,0.5,0.5
24994706_2026-04-30T18:26:39.660647+00:00,24994706,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.912668,0.456334,0.456334,0.5,0.164683,0.0823415,0.0823415,0.5,0.0413387,0.02066935,0.02066935,0.5,4.5514845,4.5514845,0.0,0.0,1.5738381500000005,0.7869190750000001,0.7869190750000004,0.5000000000000001,1.0,0.5,0.5,0.5
24994710_2026-04-30T18:27:28.372101+00:00,24994710,CAUTION,REDUCE_SIZE,1.0,0.5,0.917874,0.458937,0.458937,0.5,0.1688319999999999,0.0844159999999999,0.084416,0.5000000000000003,0.0444055,0.02220275,0.02220275,0.5,4.574256999999999,4.574256999999999,0.0,0.0,1.5885372,0.7942686,0.7942686,0.5,1.0,0.5,0.5,0.5
24994715_2026-04-30T18:28:29.147567+00:00,24994715,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.938332,0.469166,0.469166,0.5,0.188332,0.094166,0.094166,0.5,0.054045,0.0270225,0.0270225,0.5,4.6430348,4.6430348,0.0,0.0,1.64501248,0.82250624,0.82250624,0.5,1.0,0.5,0.5,0.5
24994720_2026-04-30T18:29:29.664847+00:00,24994720,CAUTION,REDUCE_SIZE,1.0,0.5,0.96542,0.48271,0.48271,0.5,0.2154199999999999,0.1077099999999999,0.10770999999999999,0.5000000000000002,0.0714706999999999,0.0357353499999999,0.03573535,0.5000000000000007,4.7425385,4.7425385,0.0,0.0,1.7265645499999998,0.8632822749999999,0.8632822749999999,0.5,1.0,0.5,0.5,0.5
24994725_2026-04-30T18:30:30.020533+00:00,24994725,RECOVERY,RESUME_GRADUALLY,1.0,0.5,0.974485,0.4872425,0.4872425,0.5,0.224485,0.1122425,0.1122425,0.5,0.07211235,0.036056175,0.036056175,0.5,4.7569971,4.7569971,0.0,0.0,1.74678206,0.8733910300000001,0.8733910299999998,0.49999999999999994,1.0,0.5,0.5,0.5
24994730_2026-04-30T18:31:30.663886+00:00,24994730,CAUTION,REDUCE_SIZE,1.0,0.25,1.007112,0.251778,0.755334,0.75,0.257112,0.064278,0.192834,0.75,0.0884146,0.02210365,0.06631095,0.75,4.8527082,4.8527082,0.0,0.0,1.83790942,0.459477355,1.378432065,0.75,1.0,0.25,0.75,0.75
24994735_2026-04-30T18:32:31.124060+00:00,24994735,CAUTION,REDUCE_SIZE,1.0,0.25,1.011985,0.25299625,0.7589887499999999,0.75,0.2619849999999999,0.0654962499999999,0.19648875000000002,0.7500000000000003,0.0927385499999999,0.0231846374999999,0.06955391250000001,0.7500000000000009,4.8819475,4.8819475,0.0,0.0,1.8549033,0.4637258249999999,1.391177475,0.7500000000000001,1.0,0.25,0.75,0.75
24994740_2026-04-30T18:33:31.693322+00:00,24994740,CAUTION,REDUCE_SIZE,1.0,0.25,1.032691,0.25817275,0.7745182500000001,0.75,0.282691,0.07067275,0.21201825000000002,0.75,0.10159425,0.0253985625,0.0761956875,0.75,4.9445267,4.9445267,0.0,0.0,1.91142892,0.47785723,1.43357169,0.7499999999999999,1.0,0.25,0.75,0.75
24994745_2026-04-30T18:34:32.275024+00:00,24994745,CAUTION,REDUCE_SIZE,1.0,0.25,1.011104,0.252776,0.758328,0.75,0.261104,0.065276,0.195828,0.75,0.0885254,0.02213135,0.06639405000000001,0.7500000000000001,4.8790954,4.8790954,0.0,0.0,1.84864294,0.462160735,1.386482205,0.7500000000000001,1.0,0.25,0.75,0.75
24994750_2026-04-30T18:35:20.891682+00:00,24994750,CAUTION,REDUCE_SIZE,1.0,0.25,1.020118,0.2550295,0.7650885000000001,0.75,0.2701180000000001,0.0675295,0.20258850000000006,0.75,0.1004055,0.025101375,0.075304125,0.75,4.939784400000001,4.939784400000001,0.0,0.0,1.88461994,0.471154985,1.413464955,0.75,1.0,0.25,0.75,0.75
24994751_2026-04-30T18:35:45.121965+00:00,24994751,CAUTION,REDUCE_SIZE,1.0,0.25,1.021668,0.255417,0.766251,0.75,0.271668,0.067917,0.20375100000000002,0.75,0.1010149,0.025253725,0.075761175,0.75,4.9478107,4.9478107,0.0,0.0,1.88913197,0.4722829925,1.4168489775,0.75,1.0,0.25,0.75,0.75
24994753_2026-04-30T18:35:57.252995+00:00,24994753,HIGH_STRESS,PAUSE,1.0,0.0,1.040517,0.0,1.040517,1.0,0.2905169999999999,0.0,0.2905169999999999,1.0,0.36262715,0.0,0.36262715,1.0,5.518839099999999,0.0,5.518839099999999,1.0,2.2455450599999995,0.0,2.2455450599999995,1.0,1.0,0.0,1.0,1.0
24994754_2026-04-30T18:36:09.648775+00:00,24994754,HIGH_STRESS,PAUSE,1.0,0.0,1.033797,0.0,1.033797,1.0,0.2837970000000001,0.0,0.2837970000000001,1.0,0.36258965,0.0,0.36258965,1.0,5.5103548,0.0,5.5103548,1.0,2.23121913,0.0,2.23121913,1.0,1.0,0.0,1.0,1.0
